ID Cliente,Abandono,Género,Veterano,Casado,Dependientes Económicos,Antigüedad (meses),Servicio Telefónico,Factura Electrónica,Cargo Mensual,Cargo Total,Cuentas Diarias,Multilinea Telefónica: No,Multilinea Telefónica: Sin teléfono,Multilinea Telefónica: Sí,Internet: DSL,Internet: Fibra Óptica,Internet: No,Seguridad en Linea: No,Seguridad en Linea: Sin Internet,Seguridad en Linea: Sí,Respaldo en Linea: No,Respaldo en Linea: Sin Internet,Respaldo en Linea: Sí,Protección de Dispositivo: No,Protección de Dispositivo: Sin Internet,Protección de Dispositivo: Sí,Soporte Técnico: No,Soporte Técnico: Sin Internet,Soporte Técnico: Sí,TV en Streaming: No,TV en Streaming: Sin Internet,TV en Streaming: Sí,Películas en Streaming: No,Películas en Streaming: Sin Internet,Películas en Streaming: Sí,Contrato: Mes a Mes,Contrato: Un Año,Contrato: Dos Años,Método de Pago: Transferencia Bancaria,Método de Pago: Tarjeta de crédito,Método de Pago: Cheque electrónico,Método de Pago: Cheque enviado por correo,No. Servicios Extras
2636-OHFMN,1,0,0,1,0,4,0,1,48.55,201.0,1.6183333333333332,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
2636-SJDOU,0,0,0,0,0,64,1,1,84.3,5395.2,2.81,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2
2637-FKFSY,0,1,0,1,0,3,1,1,46.1,138.3,1.5366666666666666,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2639-UGMAZ,0,0,1,0,0,71,0,1,56.45,4007.9500000000003,1.8816666666666668,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
2640-LYMOV,0,0,0,0,0,2,1,1,19.65,38.8,0.6549999999999999,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2640-PMGFL,1,0,0,0,1,27,1,1,79.5,2146.5,2.65,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2642-DTVCO,1,0,1,0,0,9,1,1,85.05,746.5,2.835,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2642-MAWLJ,0,1,0,1,1,36,1,0,20.25,729.0,0.675,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2645-QTLMB,1,0,0,0,0,7,1,1,94.25,669.0,3.1416666666666666,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
2649-HWLYB,0,0,0,1,0,65,1,0,76.15,4949.75,2.5383333333333336,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,3
2650-GYRYL,0,0,0,1,1,33,1,1,19.45,641.85,0.6483333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
2651-ZCBXV,0,0,0,0,0,54,1,1,108.0,5832.0,3.6,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3
2654-VBVPB,0,1,0,0,0,1,1,0,19.9,19.9,0.6633333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
2656-FMOKZ,1,1,1,0,0,15,1,1,74.45,1145.7,2.481666666666667,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2656-TABEH,1,0,0,1,0,4,1,1,100.2,420.2,3.3400000000000003,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
2657-ALMWY,1,1,1,1,0,26,1,0,84.95,2208.7000000000003,2.8316666666666666,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
2657-VPXTA,0,1,0,1,1,10,1,1,88.85,888.5,2.9616666666666664,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
2659-VXMWZ,1,0,0,1,1,67,1,1,111.3,7482.1,3.71,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3
2660-EMUBI,1,0,1,0,0,10,1,1,95.35,953.5,3.1783333333333332,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
2661-GKBTK,0,0,0,1,1,60,1,0,76.95,4617.0,2.565,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,2
2662-NNTDK,0,0,0,0,0,65,1,0,24.8,1612.0,0.8266666666666667,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2664-XJZNO,0,0,0,1,1,72,1,1,104.9,7552.8,3.496666666666667,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3
2665-NPTGL,0,1,1,1,0,26,1,1,98.1,2510.7,3.27,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
2667-WYLWJ,1,1,0,1,1,8,1,1,19.75,145.0,0.6583333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2668-TZSPS,0,0,0,0,0,1,1,0,20.45,20.45,0.6816666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2669-OIDSD,0,1,0,1,0,48,1,1,100.05,4834.0,3.335,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,2
2669-QVCRG,0,1,0,0,0,41,1,1,81.3,3333.2999999999997,2.71,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2672-DZUOY,1,0,0,0,0,1,0,1,25.15,25.15,0.8383333333333333,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2672-HUYVI,1,1,0,0,0,6,1,1,91.1,455.3,3.0366666666666666,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
2672-OJQZP,0,1,0,0,0,1,1,0,44.75,44.75,1.4916666666666667,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2672-TGEFF,0,1,0,1,1,37,1,1,88.8,3285.6,2.96,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
2673-CXQEU,0,1,1,0,0,56,1,0,110.5,6139.5,3.683333333333333,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3
2673-ZALNP,0,1,0,0,0,7,1,0,19.9,139.29999999999998,0.6633333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2674-MIAHT,0,1,0,0,0,4,1,1,80.3,324.2,2.6766666666666667,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
2674-MLXMN,0,1,1,0,0,71,1,1,99.65,7075.150000000001,3.3216666666666668,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
2675-DHUTR,0,0,1,1,0,58,1,1,98.9,5780.7,3.296666666666667,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
2675-IJRGJ,0,0,0,0,0,53,1,0,19.65,978.0,0.6549999999999999,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2675-OTVVJ,0,0,1,1,0,31,1,0,89.45,2772.9500000000003,2.981666666666667,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
2676-ISHSF,0,0,0,0,0,1,1,0,20.3,20.3,0.6766666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2676-OXPPQ,0,0,0,0,0,6,1,1,55.7,334.20000000000005,1.8566666666666667,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2
2676-SSLTO,0,0,0,0,0,49,1,1,66.15,3199.0,2.205,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
2680-XKKNJ,0,1,0,0,0,8,1,0,58.2,465.6,1.9400000000000002,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,3
2682-KEVRP,0,1,1,0,0,22,1,1,20.05,417.0,0.6683333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2683-BPJSO,1,0,0,1,0,29,1,1,84.45,2467.1,2.815,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2
2683-JXWQQ,0,0,0,1,1,61,0,0,33.6,2117.2,1.12,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2
2684-EIWEO,1,1,1,0,0,30,1,0,91.7,2751.0,3.0566666666666666,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3
2685-SREOM,1,1,0,1,1,25,1,1,89.1,2368.4,2.9699999999999998,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
2688-BHGOG,0,0,1,0,0,9,1,1,79.55,715.9499999999999,2.6516666666666664,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2690-DVRVK,0,0,0,1,1,5,1,0,20.55,102.75,0.685,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2691-NZETQ,1,0,0,0,0,9,1,1,85.35,758.6,2.8449999999999998,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2692-AQCPF,0,1,0,1,0,65,1,1,108.05,7118.9,3.6016666666666666,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,3
2692-BUCFV,0,0,1,0,0,29,1,1,101.45,2948.6,3.381666666666667,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2
2692-PFYTJ,0,1,0,0,0,1,1,1,25.75,25.75,0.8583333333333333,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2694-CIUMO,0,1,0,0,0,12,1,1,79.55,954.5999999999999,2.6516666666666664,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2696-ECXKC,0,1,0,1,1,55,1,0,100.9,5448.6,3.3633333333333337,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2696-NARTR,1,0,0,0,0,11,1,1,73.85,812.3499999999999,2.4616666666666664,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2696-RZVZW,0,0,0,1,0,68,1,0,25.05,1629.2,0.8350000000000001,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2697-NQBPF,0,0,0,0,0,34,1,1,105.35,3581.8999999999996,3.5116666666666663,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2
2700-LUEVA,0,0,0,0,0,1,1,0,20.75,20.75,0.6916666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
2703-AMTUL,0,0,0,1,1,36,1,0,53.65,1931.3999999999999,1.7883333333333333,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2
2706-QZIHY,0,1,0,1,0,15,1,0,25.2,387.9,0.84,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2709-UQGNP,0,0,0,0,0,10,1,1,51.65,524.5,1.7216666666666667,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
2710-WYVXG,0,1,0,0,0,3,1,0,71.1,213.29999999999998,2.3699999999999997,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,3
2712-SYWAY,0,1,0,0,0,1,1,1,25.7,25.7,0.8566666666666667,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2716-GFZOR,0,0,0,1,0,43,1,1,86.1,3702.2999999999997,2.8699999999999997,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3
2717-HVIZY,0,1,0,0,1,8,1,0,20.05,163.6,0.6683333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2718-GAXQD,1,1,1,1,1,4,1,0,46.0,181.6,1.5333333333333334,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2718-YSKCS,0,0,0,1,1,71,1,1,19.6,1391.6000000000001,0.6533333333333334,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2719-BDAQO,1,0,0,0,0,17,1,0,93.85,1595.4499999999998,3.128333333333333,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
2720-FVBQP,0,1,0,1,1,6,1,1,48.95,293.70000000000005,1.6316666666666668,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2720-WGKHP,1,0,1,0,0,2,1,1,94.0,181.7,3.1333333333333333,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
2722-JMONI,1,1,1,1,0,1,1,1,49.55,49.55,1.6516666666666666,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2722-VOJQL,1,0,0,0,0,64,1,1,105.65,6903.1,3.521666666666667,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,2
2724-FJDYW,0,0,0,0,1,39,0,0,54.85,2191.7,1.8283333333333334,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,2
2725-IWWBA,0,0,0,1,1,46,1,0,56.9,2560.1,1.8966666666666667,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,3
2725-KXXWT,1,0,0,1,0,1,1,1,90.75,90.75,3.025,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
2725-TTRIQ,0,1,0,1,1,72,1,1,84.2,6062.400000000001,2.8066666666666666,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3
2729-VNVAP,0,1,0,1,1,33,1,0,19.8,653.4,0.66,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2731-GJRDG,0,1,0,0,0,32,1,1,109.55,3608.0,3.6516666666666664,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,3
2732-ISEZX,0,1,0,0,0,5,1,1,20.5,104.3,0.6833333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2737-WFVYW,1,1,0,0,0,2,0,1,45.25,85.5,1.5083333333333333,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
2737-YNGYW,1,1,0,0,0,2,1,0,80.55,184.1,2.685,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2739-CACDQ,0,1,1,0,0,17,1,1,82.65,1405.0500000000002,2.7550000000000003,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2739-CCZMB,0,0,0,0,1,5,1,0,20.35,122.0,0.6783333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
2740-JFBOK,0,0,0,0,0,10,1,1,24.0,240.0,0.8,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2740-TVLFN,0,0,0,0,0,1,1,1,50.15,50.15,1.6716666666666666,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2746-DIJLO,0,1,0,0,0,41,1,1,56.3,2364.0,1.8766666666666665,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
2748-MYRVK,1,1,0,0,0,63,1,0,99.9,6137.0,3.33,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
2749-CTKAJ,0,0,0,1,1,22,1,0,20.15,419.9,0.6716666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2750-BJLSB,0,1,0,0,0,47,1,1,103.7,4730.6,3.4566666666666666,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,3
2753-JMMCV,0,0,0,0,0,65,1,1,74.2,4823.0,2.4733333333333336,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,3
2754-SDJRD,0,1,1,0,0,8,1,1,100.15,801.2,3.3383333333333334,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
2754-VDLTR,1,0,0,0,1,10,1,0,95.2,930.4,3.1733333333333333,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
2754-XBHTB,1,1,0,0,0,9,1,1,77.65,698.85,2.5883333333333334,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2758-RNWXS,0,0,0,0,0,35,1,1,89.2,3251.3,2.9733333333333336,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2
2761-OCIAX,1,0,1,0,0,2,1,1,74.7,165.4,2.49,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2761-XECQW,0,0,1,1,0,8,0,1,43.35,371.4,1.445,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2
2770-NSVDG,0,0,0,1,0,24,0,0,29.1,688.0,0.9700000000000001,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2773-MADBQ,0,1,0,0,0,36,0,1,53.1,1911.6000000000001,1.77,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,4
2773-OVBPK,0,0,0,1,0,67,1,1,111.3,7567.2,3.71,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3
2774-LVQUS,1,1,1,1,0,15,1,1,83.05,1258.3,2.768333333333333,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2
2775-SEFEE,0,0,0,0,1,0,1,1,61.9,0.0,2.0633333333333335,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,3
2777-PHDEI,1,1,0,0,0,1,1,0,78.05,78.05,2.6016666666666666,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2778-OCLGR,1,0,1,1,0,24,0,0,39.1,971.3,1.3033333333333335,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2782-JEEBU,0,0,0,0,0,21,0,1,36.0,756.0,1.2,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,2
2782-LFZVW,0,1,0,0,0,11,1,1,58.95,601.6,1.965,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2786-GCDPI,0,1,1,0,0,50,1,1,104.95,5247.5,3.4983333333333335,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2
2788-CJQAQ,0,0,0,0,0,13,1,0,19.45,270.2,0.6483333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2789-CZANW,0,1,0,1,1,64,1,0,110.3,6997.3,3.6766666666666667,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3
2789-HQBOU,0,0,0,0,0,3,1,1,80.35,253.8,2.6783333333333332,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2790-XUYMV,0,0,0,0,1,71,1,1,85.45,6066.95,2.8483333333333336,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2
2791-SFVEW,0,1,0,0,0,9,1,0,20.15,181.35,0.6716666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
2792-LSHWX,0,1,0,0,0,1,1,1,83.4,83.4,2.7800000000000002,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,3
2792-VPPET,0,0,0,0,0,3,1,1,20.5,61.5,0.6833333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2794-XIMMO,1,0,0,1,0,53,0,1,60.45,3203.8500000000004,2.015,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,3
2796-NNUFI,0,1,0,1,1,46,1,1,19.95,927.1,0.6649999999999999,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2796-UUZZO,0,0,0,1,1,63,1,1,80.3,5058.9,2.6766666666666667,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2
2798-NYLMZ,0,0,0,1,0,71,1,1,108.55,7616.0,3.618333333333333,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3
2799-ARNLO,0,1,1,1,0,5,1,1,69.35,341.6,2.3116666666666665,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2799-TSLAG,0,1,0,1,1,65,1,1,25.3,1644.5,0.8433333333333334,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2800-QQUSO,0,0,0,0,0,42,1,1,100.3,4212.599999999999,3.3433333333333333,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
2800-VEQXM,0,1,0,0,0,3,1,1,74.75,238.1,2.4916666666666667,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
2801-NISEI,0,0,0,0,0,24,1,0,54.95,1348.5,1.8316666666666668,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2
2804-ETQDK,0,0,0,0,1,66,1,0,20.55,1357.1,0.685,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2805-AUFQN,0,1,0,0,0,25,1,0,19.8,475.2,0.66,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2805-EDJPQ,0,1,0,1,1,56,1,1,99.75,5608.4,3.325,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,3
2806-MLNTI,0,0,1,1,0,52,1,1,105.1,5376.4,3.503333333333333,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2
